customer_id,name,email,country,purchase_amount
6776,Jared Burton,shanegillespie@example.com,Honduras,8827.54
9663,Mrs. Julie Kline,youngkatrina@example.org,British Indian Ocean Territory (Chagos Archipelago),3897.57
2785,Michael Barnett,maryrichmond@example.com,Macao,821.44
8212,Michael Chase,mmunoz@example.org,Bahrain,2630.93
8276,Oscar Kaufman,ericmcdonald@example.com,Guatemala,9995.89
1769,David Clark,sarahjackson@example.com,South Africa,9902.66
3885,Peter Carter,huntjustin@example.org,Solomon Islands,7658.91
5915,Angela Long,heidi90@example.com,Tonga,3247.4
2710,Betty Cain,larryhayes@example.com,Solomon Islands,1106.83
3205,Glenn Green,kreynolds@example.org,Jersey,7716.11
2780,Laura Davis,gonzalezsara@example.net,Kenya,6500.04
2039,Jennifer Tanner,jlee@example.net,Trinidad and Tobago,3230.79
6908,Connor Smith,castillosabrina@example.org,South Africa,6865.43
1037,James Barnes,rosedavid@example.org,Antigua and Barbuda,851.33
9693,Jeffrey Diaz,longjoshua@example.com,Armenia,5075.65
1737,Juan Hart,clarkjeffrey@example.org,Cameroon,4581.45
5907,David Snyder,charlesflores@example.net,Congo,3758.25
1768,Michele Clay,roy32@example.net,Tuvalu,7463.55
9547,Yesenia Mcdonald,bethwilliamson@example.org,Iran,9175.15
8542,Tamara Roman,robertsscott@example.com,Bahamas,4549.94
1158,Tony Day,diazamy@example.net,Comoros,3280.64
5147,Tim Brown,emily87@example.org,Mozambique,3167.41
8479,Jesus Manning,johnsonjohn@example.net,Bouvet Island (Bouvetoya),6725.41
2158,Ashley Johnson,bwalters@example.org,Nauru,1883.25
1044,Bethany Rhodes,brianking@example.org,South Georgia and the South Sandwich Islands,2260.97
9678,Timothy Lam,kdurham@example.net,Papua New Guinea,5484.7
7149,Shawn Robbins,lisa32@example.com,Uganda,6579.34
4168,Jacob Meyers,eoconnell@example.org,Uganda,320.82
2580,Terri Hicks,crosskimberly@example.com,Denmark,5345.12
7002,Richard Dunn,cmcdonald@example.net,Cape Verde,3503.38
2954,Steven Figueroa,ybuckley@example.org,Suriname,8934.58
8581,Robert Mcclain,montgomeryjacqueline@example.net,Guyana,2498.03
2701,Michael Greer,dhayes@example.org,Canada,4140.06
1611,Andrea Ellis,jessicakeith@example.org,Thailand,3916.1
3938,Kelly Little,adamgrant@example.org,French Polynesia,6664.61
7836,Alexis Conway,zimmermanmark@example.com,Dominican Republic,3534.82
7411,Ashley Moss,rodriguezhenry@example.com,Norway,4891.42
5263,Jennifer Rodriguez,marnold@example.com,Holy See (Vatican City State),4037.12
4251,Grace Reynolds,rreese@example.com,Sri Lanka,2122.75
6029,Anthony Wolf,maxwellgabriel@example.org,Singapore,6157.71
5572,John Marshall,jonathanyoung@example.com,Rwanda,3570.97
3294,Cheryl Smith,millervanessa@example.org,Egypt,4475.05
3965,Joseph Russell,cbean@example.org,Sweden,320.62
8395,Elizabeth Richards,charlescrystal@example.org,Uruguay,9244.79
4112,Kelly Rowe,beckyrodriguez@example.com,Cape Verde,8016.34
2820,Jennifer Smith,amandawells@example.com,Croatia,6892.84
4892,Nicholas Miller,freemanrebecca@example.org,North Macedonia,1343.15
1262,Scott Ortega,allison43@example.org,Ukraine,9330.44
6631,Kelly Jackson,samantha66@example.org,Belarus,3152.11
3963,Keith Simpson,williamreese@example.net,Central African Republic,7209.23
9095,Dean Meyer,nknight@example.net,Puerto Rico,3863.1
8409,Brent Ward,irwinmarie@example.com,Peru,3087.4
3787,Casey Tyler,ryanwood@example.com,Palau,2120.13
5593,Pamela Reynolds,pinedadanny@example.com,Malta,5447.71
1975,Amy Moore MD,beasleyemily@example.net,Antarctica (the territory South of 60 deg S),1261.21
5006,Jason Martin,elizabethfletcher@example.net,Greenland,4412.46
5299,Danielle Moreno,gravesvalerie@example.com,Lesotho,2845.85
3491,James Russell,thomassheppard@example.org,Lao People's Democratic Republic,1277.54
5244,Jeffrey Fisher,benjaminbyrd@example.com,Yemen,5471.9
3483,Karen Hernandez,sthompson@example.org,Guyana,3283.54
2385,Dr. Jeffrey Fowler,leekevin@example.net,Grenada,1464.69
8634,Donald Martinez,jason93@example.net,Brunei Darussalam,1765.88
3441,Cindy Berg,eramos@example.com,Canada,4881.23
3368,Sharon Hart,dawsondustin@example.net,Cameroon,6109.06
1819,Joan Manning,chavezmichelle@example.com,Netherlands Antilles,2787.8
8910,Derek Martinez,ewright@example.org,Nicaragua,6208.65
2319,Richard Brown,brian86@example.com,Bahrain,9891.15
4220,Glenn Ramirez,ghill@example.org,Samoa,4655.86
5479,Ann Armstrong,julian01@example.org,Italy,3124.73
5340,Christopher Luna,susan81@example.org,Hong Kong,3848.42
7586,Matthew Cook,kennethcharles@example.net,Equatorial Guinea,9300.98
7024,Juan Ramirez,arnoldtina@example.com,Greece,6577.94
5643,Christopher Robertson,rbrown@example.net,French Southern Territories,8894.55
8765,Scott Salazar,uwoodward@example.org,Palestinian Territory,3773.93
3684,Christian Moore,ielliott@example.com,Honduras,267.57
8318,Kimberly Davidson,brandon35@example.org,Faroe Islands,6660.99
9796,Thomas Yang,jenniferhayden@example.net,Cameroon,2439.89
5297,Carlos Thomas,robbinsedward@example.com,Lesotho,7916.73
9601,Michael Flynn,xmorris@example.com,Bangladesh,1552.24
7343,Krista Baker,bruce20@example.com,Angola,5101.9
8385,Gabrielle Barrett,michaelmaynard@example.com,Bermuda,3509.9
9377,Keith Spencer,ishepard@example.org,Barbados,9553.32
2611,Michelle Rodriguez,nicholas67@example.net,Korea,7689.66
4958,Chad Davis,april97@example.org,Sweden,7009.46
2523,Joseph Tran,frostwilliam@example.com,Serbia,1351.18
4788,Anthony Livingston,richardcollins@example.com,Dominica,6778.76
9080,Jeffrey Lynch,lisa24@example.org,Pitcairn Islands,4397.81
6436,Karen Maxwell,gonzalezbrittany@example.com,British Virgin Islands,6448.41
9871,Patricia Ellis,amybell@example.org,Bolivia,4953.12
1071,Linda Mendez,pshort@example.com,Puerto Rico,7398.5
9033,Gregory Gonzales,hprice@example.net,Moldova,6031.63
4622,John Robles,aaron59@example.org,Bulgaria,9966.16
3901,Denise Brooks,danawilliams@example.net,Togo,6447.99
6890,Andrew Mcdonald,allisonochoa@example.com,Uruguay,7105.52
9195,Stanley Hale,tmueller@example.com,Canada,3276.04
9841,Tyler Henderson,mooneymeredith@example.org,Yemen,7930.53
6661,Tamara Williams,myersandrew@example.net,Korea,1355.99
4767,Thomas Jarvis,gutierrezrobert@example.net,Guernsey,1810.34
4245,Jennifer Cobb,marthawright@example.com,Gibraltar,6256.43
2357,Deborah Byrd,george09@example.com,Faroe Islands,5640.05
2861,Heather Mcintosh,wolfdavid@example.org,Portugal,3909.14
3067,Jack Salazar,sara72@example.net,Tonga,4208.61
6801,Trevor Vang,shawnjohnson@example.net,Wallis and Futuna,8128.48
2517,Maria Thompson,holly48@example.com,Kiribati,2617.36
9058,Leslie Estrada,brandonnichols@example.net,Heard Island and McDonald Islands,3666.88
6139,Michael Welch,calhounanthony@example.com,Madagascar,8741.76
5726,Vincent Johnson,wwilliams@example.net,Myanmar,7461.72
4445,Jeffrey Johnson,karenjohnson@example.org,Cambodia,703.4
1278,Jonathan Adams,antonio22@example.net,Armenia,4300.05
8377,Mike Sanchez,connienorton@example.com,Micronesia,5689.54
6033,Dr. Rebecca Morgan,mauriceallen@example.net,Australia,3964.61
1696,Lauren Williams,michaelwilliams@example.net,Tanzania,8131.82
9996,Christopher Watson,taylortracy@example.net,Guam,9303.32
6779,Maria Hampton,qdominguez@example.net,Aruba,7791.09
4441,Christopher Olson,pray@example.net,Canada,8668.64
4277,Shawn Lindsey,timothy75@example.org,Trinidad and Tobago,2635.36
2641,Dawn Horton,charles18@example.net,Suriname,3037.72
5786,Leah Snow,tammysherman@example.com,Philippines,1613.42
8402,Jonathan Lambert,kevin50@example.org,Venezuela,1129.53
5064,David Martinez,mmartin@example.com,Cambodia,6578.92
4065,Michelle Sullivan,qsmith@example.org,South Africa,673.32
3119,Gabriela Olson,davisandrew@example.org,Solomon Islands,6559.28
2934,Dave Miller,rodgersdustin@example.net,Angola,4347.09
5050,Howard Carroll,ernest35@example.net,Uruguay,9985.44
2794,Sarah Miller,misty60@example.com,Bhutan,7766.52
6192,John Nguyen,vsanders@example.org,Paraguay,4104.24
3043,Diana Hensley,qmoran@example.com,Armenia,5919.09
1472,Jessica Schwartz,helenburke@example.com,Norfolk Island,5309.0
4889,Jose Watson,michelle69@example.net,Turks and Caicos Islands,6478.24
6022,Kenneth Campbell,cranegary@example.com,Niue,5633.93
5648,Emily Herring,pmurray@example.com,Cocos (Keeling) Islands,6957.23
6421,Sandra Hodges,deborah66@example.com,Egypt,4227.71
9880,Hannah Alexander,ubarry@example.net,Slovakia (Slovak Republic),7522.19
5791,Mary Simmons,chelseyrandall@example.com,Taiwan,7463.62
4843,Vincent Cox,rhodesryan@example.net,Turks and Caicos Islands,1704.74
6494,Brittany Gross,lhowell@example.com,French Guiana,2557.25
4773,Allison Williams,bishoprita@example.com,Suriname,6035.55
5760,Bryan Vazquez,brandondaniels@example.net,Serbia,8877.72
9431,John Roman MD,michael24@example.org,United States of America,9033.57
2191,Teresa Chapman,bryan70@example.com,Spain,9227.36
6854,Justin Fitzgerald,ryankevin@example.com,Germany,6280.45
8038,Robert Brown,smithsierra@example.net,Libyan Arab Jamahiriya,3934.77
7928,Michelle Mahoney,josephmiller@example.net,India,5822.71
4301,Kimberly Nichols,fhorn@example.net,Germany,3709.79
9248,Kathryn Hamilton,taylorautumn@example.com,Swaziland,577.7
4815,Luis Moore,douglas27@example.com,Cambodia,5029.34
1052,Cody Andrews,christyjackson@example.com,Cook Islands,6335.24
2617,Bryan Mendez,wjohnson@example.com,Uruguay,9608.62
6442,Jose Allen,kathleendiaz@example.net,Poland,1902.18
